constituency_geographic_code,country_name,constituency_name,result_summary_2024,con_2024,lab_2024,ruk_2024,turnout_2024,prev_con_2024,prev_lab_2024,con_lost_2024,con_2019,lab_2019,turnout_2019,pct_age_18_24,pct_age_65_plus,pct_born_outside_uk,pct_christian,pct_no_religion,pct_owner_occupiers,pct_no_qualifications,pct_higher_education,pct_white,pct_lgb_plus,hanretty_leave,DIF_Cons,DIF_Turnout
E14001315,England,Kingston upon Hull West and Haltemprice,Lab gain from Con,0.181361,0.468202,0.233014,0.521187134822258,1,0,1,0.42482767,0.3377291,0.560151235855277,0.072432978,0.191185717,0.118192944,0.444408453,0.449448372,0.570006719,0.220600719,0.255822878,0.922259039,0.030651876,0.659171244,-0.24346667,-0.0389641010330191
E14001316,England,Kingswinford and South Staffordshire,Con hold,0.402811,0.263302,0.219743,0.6306092539605,1,0,0,0.7432758,0.16821752,0.710011683542895,0.060735787,0.268753318,0.031568004,0.594840342,0.322953023,0.779381497,0.186378057,0.303214061,0.942533182,0.015822657,0.635412051,-0.3404648,-0.0794024295823956
E14001317,England,Knowsley,Lab hold,0.041501,0.672539,0.164341,0.500903229392474,0,1,0,0.08746418,0.79624724,0.651695962262032,0.077303616,0.166905291,0.051816729,0.670270617,0.268939434,0.560031871,0.277527461,0.226018449,0.958590505,0.024181508,0.51894293,-0.04596318,-0.150792732869558
E14001318,England,Lancaster and Wyre,Lab gain from Con,0.233956,0.449102,0.159645,0.575280898876405,1,0,1,0.4795877,0.41859382,0.658496906336676,0.163752775,0.19689162,0.105597494,0.522461119,0.36718508,0.670088089,0.14906378,0.343012483,0.912963568,0.050810679,0.515673005,-0.2456317,-0.0832160074602714
E14001319,England,Leeds Central and Headingley,Lab hold,0.070802,0.501757,0.07593,0.447813022649318,0,1,0,0.1790344,0.63432735,0.579102339646666,0.408632782,0.077414866,0.232960432,0.290592505,0.478808221,0.318905397,0.098827647,0.390914266,0.710533115,0.095981108,0.427576976,-0.1082324,-0.131289316997347
E14001320,England,Leeds East,Lab hold,0.175129,0.472479,0.186478,0.51685540698361,0,1,0,0.40844974,0.4697082,0.590083632019116,0.079220848,0.158841398,0.178363072,0.452119769,0.342396277,0.564822479,0.242818057,0.260864113,0.739820572,0.026709986,0.57835402,-0.23332074,-0.0732282250355054
E14001321,England,Leeds North East,Lab hold,0.158899,0.514978,0.075852,0.64360625837157,0,1,0,0.23633663,0.57473266,0.711508115419297,0.067166429,0.165420726,0.207185983,0.362861302,0.326741526,0.641630901,0.146970918,0.481534423,0.637398456,0.0359041,0.35736278,-0.07743763,-0.0679018570477272
E14001322,England,Leeds North West,Lab gain from Con,0.220704,0.45969,0.119232,0.695287182925467,1,0,1,0.41872036,0.3827777,0.777465890206265,0.061271813,0.215481352,0.069831642,0.486302847,0.41180975,0.746586606,0.132399188,0.431153218,0.916997376,0.026047264,0.427635803,-0.19801636,-0.0821787072807982
E14001323,England,Leeds South,Lab hold,0.1317,0.540343,0,0.417073716640554,0,1,0,0.2630581,0.5841291,0.578767764901105,0.10403904,0.106595598,0.268590142,0.426666131,0.372425436,0.364997853,0.252674948,0.285096049,0.678880939,0.045641344,0.541935882,-0.1313581,-0.161694048260551
E14001324,England,Leeds South West and Morley,Lab gain from Con,0.230247,0.439727,0.203611,0.559593063712528,1,0,1,0.5313059,0.36814824,0.610877605917956,0.068321424,0.171137855,0.076594404,0.441416125,0.461880785,0.67335814,0.196312239,0.282454224,0.914035999,0.034884618,0.593650682,-0.3010589,-0.0512845422054275
E14001325,England,Leeds West and Pudsey,Lab hold,0.17104,0.49296,0.163168,0.549372761135452,0,1,0,0.42230237,0.48407272,0.682624163939092,0.07449248,0.152558694,0.124169813,0.404175477,0.451549176,0.568026596,0.202435011,0.308558419,0.845885185,0.039952488,0.526822904,-0.25126237,-0.13325140280364
E14001326,England,Leicester East,Con gain from Lab,0.310956,0.216209,0.055893,0.610161964472309,0,1,0,0.3848259,0.5091832,0.630876871771399,0.090973999,0.134744206,0.504681142,0.148976792,0.101518567,0.546742852,0.330201287,0.230914736,0.201078345,0.022307661,0.52375415,-0.0738699,-0.0207149072990894
E14001327,England,Leicester South,Ind gain from Lab,0.115209,0.328895,0.059039,0.590359405647198,0,1,0,0.21834217,0.6819062,0.669060796822849,0.202575541,0.10570659,0.400094277,0.219087221,0.237891618,0.424615921,0.221999084,0.307926829,0.389567427,0.044317496,0.424074217,-0.10313317,-0.0787013911756502
E14001328,England,Leicester West,Lab hold,0.19835,0.446309,0.16007,0.477679414860598,0,1,0,0.36649826,0.49299133,0.529801779046782,0.117030205,0.113089767,0.328141114,0.372156593,0.349201528,0.434872313,0.248238355,0.26470769,0.633901881,0.036718014,0.515621997,-0.16814826,-0.0521223641861848
E14001329,England,Leigh and Atherton,Lab gain from Con,0.157469,0.485086,0.269371,0.514766560804221,1,0,1,0.43831718,0.43170065,0.579901261081938,0.069651143,0.184282043,0.069895332,0.597021548,0.329866792,0.632796823,0.209977036,0.252484027,0.939672509,0.027717144,0.644871028,-0.28084818,-0.0651347002777165
E14001330,England,Lewes,LD gain from Con,0.268388,0.067215,0.119139,0.698119896016595,1,0,1,0.48537242,0.070708886,0.740168595437536,0.05792606,0.28422569,0.080872757,0.4370051,0.472001683,0.731558158,0.158333647,0.348168491,0.949585889,0.034986958,0.485901042,-0.21698442,-0.0420486994209405
E14001331,England,Lewisham East,Lab hold,0.10830031,0.5818835,0.085365556,0.5537884982284,0,1,0,0.19997011,0.6265801,0.653111315650015,0.07452001,0.108055295,0.351508603,0.489534358,0.311818965,0.466251005,0.175690846,0.426273748,0.487094002,0.042292746,0.376034911,-0.0916698,-0.0993228174216152
E14001332,England,Lewisham North,Lab hold,0.061154,0.576607,0.045283,0.595202479617277,0,1,0,0.122069344,0.6943423,0.688207444492817,0.100315888,0.075702211,0.397988569,0.404736698,0.387763814,0.325530135,0.129354875,0.542587304,0.499022951,0.081101981,0.244960255,-0.060915344,-0.0930049648755402
E14001333,England,Lewisham West and East Dulwich,Lab hold,0.074913,0.590468,0.048132,0.668924566915516,0,1,0,0.14517803,0.66053736,0.661278324559396,0.060555857,0.101572384,0.281177232,0.395576039,0.449956825,0.504251907,0.117294574,0.575518511,0.621593407,0.061253203,0.236980457,-0.07026503,0.00764624235612033
E14001334,England,Leyton and Wanstead,Lab hold,0.110811,0.474595,0.056595,0.611713362521157,0,1,0,0.19854702,0.6307787,0.685055376419459,0.072955224,0.109074627,0.409713153,0.387590089,0.265879142,0.48196766,0.16115275,0.471909638,0.519510619,0.047102291,0.356286787,-0.08773602,-0.0733420138983024
E14001335,England,Lichfield,Lab gain from Con,0.334433,0.350929,0.198232,0.645103654851678,1,0,1,0.64115125,0.21021633,0.71048426412437,0.060507469,0.241385404,0.04338243,0.549698545,0.381153846,0.736534966,0.167534809,0.341968847,0.959791346,0.021198537,0.577814693,-0.30671825,-0.0653806092726926
E14001336,England,Lincoln,Lab gain from Con,0.22953,0.438093,0.180313,0.583004909078338,1,0,1,0.47931027,0.4099034,0.682994280164041,0.174259012,0.151954812,0.14064069,0.431852843,0.46695521,0.529201925,0.169334405,0.269036256,0.927315947,0.059275466,0.576184061,-0.24978027,-0.0999893710857028
E14001337,England,Liverpool Garston,Lab hold,0.070083,0.583669,0.104922,0.60611702895413,0,1,0,0.11668975,0.7018291,0.697663843574149,0.065488588,0.201460025,0.079976249,0.623469778,0.284908187,0.624211299,0.21379978,0.343790884,0.911074987,0.026218013,0.381926917,-0.04660675,-0.0915468146200194
E14001338,England,Liverpool Riverside,Lab hold,0.035669,0.618851,0.101047,0.453642476884281,0,1,0,0.077730104,0.8510232,0.604586855196203,0.253352926,0.106792488,0.24346636,0.470599727,0.326634788,0.239112093,0.216663217,0.315305992,0.741801513,0.068216092,0.434650385,-0.042061104,-0.150944378311922
E14001339,England,Liverpool Walton,Lab hold,0.034756,0.705742,0.156889,0.532134974104477,0,1,0,0.098966725,0.82352686,0.653980697096135,0.080375025,0.160023562,0.094023003,0.671192797,0.257577096,0.525676743,0.267206279,0.229200392,0.921672211,0.027729063,0.52369875,-0.064210725,-0.121845722991659
E14001340,England,Liverpool Wavertree,Lab hold,0.047394,0.579606,0.086751,0.564103653957864,0,1,0,0.095713675,0.71604556,0.724098148460803,0.183999221,0.143646893,0.178664623,0.49441822,0.327470923,0.482213439,0.179343004,0.369816451,0.78144922,0.057264002,0.32253191,-0.048319675,-0.159994494502939
E14001341,England,Liverpool West Derby,Lab hold,0.041204,0.665737,0.128374,0.543455257814511,0,1,0,0.08607014,0.77894014,0.659522126396154,0.078089992,0.173045695,0.099269217,0.658242289,0.255187724,0.571855364,0.250129598,0.262773261,0.900788753,0.027006866,0.472971891,-0.04486614,-0.116066868581644
E14001342,England,Loughborough,Lab gain from Con,0.290802,0.408173,0.170473,0.612795638114297,1,0,1,0.50561076,0.3875613,0.698181375334903,0.184613399,0.172858504,0.152136084,0.411748938,0.421905405,0.638423821,0.143336935,0.329876932,0.829979125,0.035029005,0.502700426,-0.21480876,-0.0853857372206065
E14001343,England,Louth and Horncastle,Con hold,0.375245,0.225371,0.256783,0.604565556711759,1,0,0,0.72454005,0.1770954,0.670532787424795,0.05606103,0.305344223,0.037936377,0.539478315,0.386885416,0.700006853,0.223551851,0.238239868,0.979154077,0.021892312,0.678989527,-0.34929505,-0.0659672307130363
E14001344,England,Lowestoft,Lab gain from Con,0.297628,0.34583,0.24694,0.562664801162353,1,0,1,0.6091746,0.28198123,0.613597955845174,0.064105683,0.261615916,0.044811273,0.437677818,0.484880855,0.653276313,0.229751373,0.208778218,0.969762167,0.026832586,0.644270008,-0.3115466,-0.0509331546828214
E14001345,England,Luton North,Lab hold,0.184979,0.37881,0.120428,0.517524644030668,0,1,0,0.3425656,0.5385737,0.608604263915049,0.08346507,0.140392706,0.332452468,0.387654961,0.172415878,0.639996,0.218981152,0.299544895,0.44329848,0.016013552,0.592559743,-0.1575866,-0.0910796198843812
E14001346,England,Luton South and South Bedfordshire,Lab hold,0.175473,0.35415,0.12399,0.496455918874172,0,1,0,0.35201773,0.48651886,0.642477598757782,0.098775728,0.112532591,0.39893597,0.387954558,0.200981384,0.483474473,0.231264722,0.299451752,0.513935222,0.028164022,0.541368305,-0.17654473,-0.146021679883609
E14001347,England,Macclesfield,Lab gain from Con,0.29459,0.467344,0.124867,0.690850083752094,1,0,1,0.5252195,0.32637793,0.709887850713617,0.056190945,0.237582011,0.066842476,0.527272918,0.39680447,0.724363889,0.13669878,0.40661701,0.952088312,0.022885997,0.464916817,-0.2306295,-0.0190377669615236
E14001348,England,Maidenhead,LD gain from Con,0.376165,0.114566,0,0.664962278858985,1,0,1,0.5739679,0.15029265,0.69305636851204,0.058815627,0.183298627,0.204488929,0.489914015,0.321503973,0.699270844,0.125235562,0.445755111,0.80383472,0.021718647,0.46602558,-0.1978029,-0.028094089653055
E14001349,England,Maidstone and Malling,Con hold,0.304943,0.268857,0.200823,0.606796687988071,1,0,0,0.58400637,0.18387961,0.669188878550709,0.071142285,0.168437793,0.16943057,0.480225054,0.399314174,0.638061562,0.164866134,0.310714981,0.874641465,0.026635659,0.569689094,-0.27906337,-0.0623921905626382
E14001350,England,Makerfield,Lab hold,0.10876,0.452078,0.317984,0.525345441734842,0,1,0,0.34288183,0.4526563,0.589908124991832,0.071756095,0.206407833,0.042351686,0.652839846,0.286262687,0.724405495,0.210950347,0.246844204,0.96653634,0.022063172,0.658621069,-0.23412183,-0.0645626832569902
E14001351,England,Maldon,Con hold,0.388716,0.196966,0.250155,0.636685317186582,1,0,0,0.7223112,0.12643379,0.699325468135531,0.064902981,0.242958592,0.050892228,0.502300552,0.423711691,0.770715721,0.184589128,0.264155479,0.960289579,0.017535847,0.610239919,-0.3335952,-0.0626401509489496
E14001352,England,Manchester Central,Lab hold,0.071064,0.508093,0.119824,0.46623397962537,0,1,0,0.20998023,0.6539032,0.537504481417057,0.157456646,0.089396427,0.320516234,0.392778958,0.35315308,0.335736689,0.188825161,0.406695758,0.614009721,0.082056838,0.449550319,-0.13891623,-0.0712705017916876
E14001353,England,Manchester Rusholme,Lab hold,0.057796,0.518513,0.045224,0.399859519612164,0,1,0,0.09098608,0.78592247,0.567942624342217,0.281554977,0.058356828,0.399239123,0.255812693,0.296250779,0.254095309,0.160495321,0.369807876,0.407886984,0.090973078,0.320854808,-0.03319008,-0.168083104730053
E14001354,England,Manchester Withington,Lab hold,0.054636,0.528768,0.046991,0.59146764935157,0,1,0,0.112603925,0.6647387,0.695310972714832,0.167148177,0.112387815,0.206279733,0.313753062,0.446526855,0.503511143,0.107783809,0.544606914,0.717291026,0.081198302,0.223164186,-0.057967925,-0.103843323363263
E14001355,England,Mansfield,Lab gain from Con,0.305766,0.390586,0.228418,0.551244381834038,1,0,1,0.6433763,0.30308932,0.639327798607392,0.066194482,0.195241441,0.107404281,0.466641982,0.455040018,0.63962905,0.243314203,0.219150073,0.948919953,0.026406283,0.708126177,-0.3376103,-0.0880834167733539
E14001356,England,Melksham and Devizes,LD gain from Con,0.344316,0.089585,0.131359,0.696810103154514,1,0,1,0.57791764,0.11989814,0.776408671316988,0.058547683,0.246069815,0.075073262,0.49460808,0.426331885,0.710748091,0.143302342,0.348156673,0.963097696,0.022720219,0.499511474,-0.23360164,-0.0795985681624735
E14001357,England,Melton and Syston,Con hold,0.381116,0.263776,0.194516,0.618790031756284,1,0,0,0.6325745,0.23493472,0.667346226349229,0.06206151,0.222259904,0.086574525,0.477685337,0.390726512,0.726960674,0.177291913,0.301062954,0.894090771,0.021979718,0.595210451,-0.2514585,-0.0485561945929445
E14001358,England,Meriden and Solihull East,Con hold,0.381333,0.277234,0.198774,0.597822397806107,1,0,0,0.6240108,0.20845462,0.647704789600181,0.06889061,0.214496193,0.089019189,0.51783164,0.351915921,0.686487922,0.18181021,0.348124021,0.856786177,0.020106483,0.561479675,-0.2426778,-0.0498823917940742
E14001359,England,Mid Bedfordshire,Con hold,0.340823,0.314202,0.173193,0.657606318830592,1,0,0,0.6046566,0.20506576,0.715350950549144,0.067817027,0.177081138,0.098575549,0.486192947,0.416048503,0.74159323,0.130125135,0.368921935,0.892604313,0.021967549,0.543569978,-0.2638336,-0.0577446317185519
E14001360,England,Mid Buckinghamshire,Con hold,0.373487,0.169988,0.128376,0.713429954246119,1,0,0,0.6145178,0.15275806,0.750595238095238,0.059716754,0.21138095,0.104232062,0.515608863,0.377700747,0.751489427,0.114886936,0.431389431,0.906878756,0.019485698,0.472564477,-0.2410308,-0.0371652838491192
E14001361,England,Mid Cheshire,Lab gain from Con,0.229589,0.444651,0.191934,0.589750511479882,1,0,1,0.46948215,0.41631314,0.672260838409172,0.067776444,0.180797382,0.062335999,0.543131839,0.389673855,0.673564012,0.174070977,0.303637694,0.960225557,0.027203951,0.564776038,-0.23989315,-0.0825103269292906
E14001362,England,Mid Derbyshire,Lab gain from Con,0.325348,0.364849,0.175757,0.679991990503025,1,0,1,0.59563416,0.26962894,0.735992009702504,0.06415283,0.239178116,0.048994169,0.49764762,0.422246466,0.786119972,0.148362655,0.358798599,0.952361079,0.022880582,0.522734031,-0.27028616,-0.0560000191994791
E14001363,England,Mid Dorset and North Poole,LD gain from Con,0.405744,0.092216,0,0.657608840013813,1,0,1,0.6003788,0.07252263,0.73894085189422,0.059132665,0.264593975,0.062764746,0.496489827,0.424720447,0.757263818,0.148480759,0.313686414,0.96839731,0.019473558,0.569654293,-0.1946348,-0.0813320118804073
E14001364,England,Mid Leicestershire,Con hold,0.369095,0.323288,0.185702,0.63286971181708,1,0,0,0.6222347,0.25646368,0.724574324235622,0.063432248,0.210073202,0.115025854,0.431102846,0.390468038,0.788628379,0.17143547,0.329337197,0.818889788,0.021513425,0.57270887,-0.2531397,-0.0917046124185413
E14001365,England,Mid Norfolk,Con hold,0.365383,0.298843,0.205395,0.610024189904038,1,0,0,0.6442476,0.22909795,0.691106107514776,0.064392719,0.259223836,0.076101749,0.502999491,0.41836915,0.707642828,0.207259939,0.245361568,0.968435907,0.023002361,0.632085805,-0.2788646,-0.0810819176107384
E14001366,England,Mid Sussex,LD gain from Con,0.271415,0.176211,0.11103,0.701970540615251,1,0,1,0.5128331,0.17998451,0.732807418171753,0.057687813,0.201180786,0.120484915,0.477301599,0.425979939,0.719116784,0.113375732,0.404407581,0.917965339,0.028701116,0.450700721,-0.2414181,-0.0308368775565018
E14001367,England,Middlesbrough and Thornaby East,Lab hold,0.17944,0.471939,0.204784,0.458008865460645,0,1,0,0.24339567,0.53978556,0.523946920911042,0.102535545,0.148252602,0.152047826,0.431559755,0.360389085,0.490333348,0.256336154,0.246026285,0.780669847,0.037305901,0.655211595,-0.06395567,-0.0659380554503978
E14001368,England,Middlesbrough South and East Cleveland,Lab gain from Con,0.427343,0.43297,0,0.54079993175129,1,0,1,0.57859313,0.3498434,0.643489073420327,0.065751171,0.229371598,0.032182358,0.539557835,0.387278295,0.659652288,0.208999009,0.275586389,0.964278398,0.021381187,0.660399908,-0.15125013,-0.102689141669036
E14001369,England,Milton Keynes Central,Lab gain from Con,0.270653,0.423411,0.130843,0.588680036508054,1,0,1,0.4754986,0.3814435,0.686369087969964,0.076586816,0.10774293,0.323061384,0.429155043,0.349984501,0.466463102,0.149468297,0.387791723,0.655350969,0.029098398,0.479393688,-0.2048456,-0.09768905146191
E14001370,England,Milton Keynes North,Lab gain from Con,0.302064,0.420167,0.134067,0.650228400910775,1,0,1,0.5163822,0.38534504,0.683715661285755,0.063173851,0.173871143,0.185178824,0.423595912,0.41917833,0.623179851,0.153600182,0.353395432,0.799039903,0.028311068,0.506921151,-0.2143182,-0.0334872603749796
E14001371,England,Mitcham and Morden,Lab hold,0.139741,0.554303,0.091371,0.58558267125592,0,1,0,0.26711598,0.5746519,0.671631307152985,0.077112016,0.118786762,0.426563008,0.476341688,0.24025953,0.530508891,0.181367211,0.400504134,0.520886863,0.030520266,0.486700998,-0.12737498,-0.0860486358970648
E14001372,England,Morecambe and Lunesdale,Lab gain from Con,0.286897,0.407894,0.162509,0.628846959070449,1,0,1,0.5360814,0.28113994,0.731877958968964,0.062393832,0.266643611,0.052588766,0.572374578,0.353857265,0.730134864,0.170185775,0.318037106,0.975128669,0.02315227,0.525493673,-0.2491844,-0.103030999898515
E14001373,England,New Forest East,Con hold,0.384966,0.197148,0.169047,0.64048826078337,1,0,0,0.64523685,0.14803292,0.687942782059792,0.059432663,0.256722666,0.061265688,0.493869457,0.433919031,0.740824509,0.159537756,0.296505401,0.966852472,0.019991803,0.605886976,-0.26027085,-0.0474545212764219
E14001374,England,New Forest West,Con hold,0.354188,0.233334,0.163519,0.675033506205932,1,0,0,0.6383533,0.13109769,0.708445408328522,0.053773307,0.333427445,0.076935701,0.540397148,0.378173305,0.742285108,0.16255659,0.327643511,0.968732258,0.018861215,0.547917125,-0.2841653,-0.0334119021225897
E14001375,England,Newark,Con hold,0.392226,0.325408,0.154885,0.670055024253287,1,0,0,0.6307437,0.23900916,0.724221344700437,0.066280254,0.235883086,0.077105355,0.530606029,0.395589229,0.706601305,0.171070565,0.326552818,0.961327297,0.025438386,0.560088654,-0.2385177,-0.0541663204471498
